  0.11744999E+01  0.47004238E+01  0.49879065E-03
  0.11801223E+01  0.47034678E+01  0.47919762E-03
  0.11857447E+01  0.47062802E+01  0.45384130E-03
  0.11913670E+01  0.47088441E+01  0.42332665E-03
  0.11969894E+01  0.47111416E+01  0.38811173E-03
  0.12026118E+01  0.47131539E+01  0.34852194E-03
  0.12082341E+01  0.47148613E+01  0.30479495E-03
  0.12138565E+01  0.47162436E+01  0.25717418E-03
  0.12194789E+01  0.47172798E+01  0.20609343E-03
  0.12251013E+01  0.47179488E+01  0.15253823E-03
  0.12307236E+01  0.47182290E+01  0.98734126E-04
  0.12363460E+01  0.47180992E+01  0.49360310E-04
  0.12419684E+01  0.47175385E+01  0.13303894E-04
  0.12475908E+01  0.47165270E+01  0.49698189E-05
  0.12532131E+01  0.47150461E+01  0.42024149E-04
  0.12588355E+01  0.47130790E+01  0.13677654E-03
  0.12644579E+01  0.47106113E+01  0.28811035E-03
  0.12700802E+01  0.47076312E+01  0.48662212E-03
  0.12757026E+01  0.47041304E+01  0.71921621E-03
  0.12813250E+01  0.47001037E+01  0.93276991E-03
  0.12869474E+01  0.46955503E+01  0.10283351E-02
  0.12925697E+01  0.46904732E+01  0.10033092E-02
  0.12981921E+01  0.46848804E+01  0.92898137E-03
  0.13038145E+01  0.46787837E+01  0.84680346E-03
  0.13094368E+01  0.46721991E+01  0.76972375E-03
  0.13150592E+01  0.46651463E+01  0.70033434E-03
  0.13206816E+01  0.46576484E+01  0.63831741E-03
  0.13263040E+01  0.46497312E+01  0.58271978E-03
  0.13319263E+01  0.46414228E+01  0.53258982E-03
  0.13375487E+01  0.46327531E+01  0.48713040E-03
  0.13431711E+01  0.46237532E+01  0.44571280E-03
  0.13487934E+01  0.46144549E+01  0.40785548E-03
  0.13544158E+01  0.46048900E+01  0.37319914E-03
  0.13600382E+01  0.45950905E+01  0.34148782E-03
  0.13656606E+01  0.45850874E+01  0.31255905E-03
  0.13712829E+01  0.45749113E+01  0.28634555E-03
  0.13769053E+01  0.45645915E+01  0.26289133E-03
  0.13825277E+01  0.45541564E+01  0.24238345E-03
  0.13881501E+01  0.45436327E+01  0.22517409E-03
  0.13937724E+01  0.45330460E+01  0.21160132E-03
  0.13993948E+01  0.45224204E+01  0.20067353E-03
  0.14050172E+01  0.45117785E+01  0.18640970E-03
  0.14106395E+01  0.45011415E+01  0.16265953E-03
  0.14162619E+01  0.44905301E+01  0.13704632E-03
  0.14218843E+01  0.44799638E+01  0.11625072E-03
